motorcycle,terrain,traffic sign,bicycle,road,traffic light,openness ratio,pole,greenery coverage,fence,building,truck,rider,sidewalk,wall,car,person,bus,enclosure ratio,cycling suitability index,signage density index,junction_location,accident_severity,day_of_week,first_road_class,road_type,speed_limit,junction_detail,junction_control,second_road_class,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,trunk_road_flag,closest_road_length,accidents,all accident counts,accident_rate
0,0,4292,0,682,0,1628626,0,8,0,3980,812,0,0,0,0,0,0,0.002434082,0.171356784,0.002619629,9,3,2,4,6,30,9,2,3,5,1,1,1,0,0,2,123,5,9,0.555555556
0,225833,1759,839,525438,0,557835,6680,305521,1260,4017,0,0,7105,362,1043,708,0,0.188927002,132.5723176,0.001073608,8,2,5,6,1,20,1,4,6,0,1,1,1,0,0,2,579,9,9,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,1,3,3,6,6,20,3,4,6,0,1,1,1,0,0,2,307,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,9,3,1,6,6,20,3,9,6,0,1,1,1,0,0,2,147,1,2,0.5
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,1,2,5,6,6,20,6,4,6,0,1,1,2,0,0,2,239,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,0,3,6,6,6,20,0,-1,-1,0,1,1,1,0,0,2,100,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,1,3,6,6,3,30,1,4,6,0,1,1,1,0,0,2,40,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,8,3,1,6,3,30,3,4,6,0,1,1,1,0,0,2,47,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,3,3,3,6,6,30,1,4,6,1,1,1,1,0,0,2,34,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,1,3,6,6,6,20,3,4,6,0,1,1,1,0,0,2,109,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,0,3,4,4,6,20,0,-1,0,0,1,1,1,0,0,2,134,2,4,0.5
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,9,3,5,4,6,20,99,9,6,0,5,2,1,5,0,2,117,1,2,0.5
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,1,3,7,6,3,20,3,4,6,1,1,1,1,0,0,2,53,2,2,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,9,3,4,6,9,30,3,4,6,9,7,9,9,9,9,2,89,2,2,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,0,2,3,6,6,20,0,-1,-1,0,1,1,1,0,2,2,1111,16,17,0.941176471
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,9,2,4,6,6,20,3,4,6,0,1,1,1,0,0,2,104,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,8,3,4,6,6,20,3,4,6,0,1,1,1,0,0,2,108,2,5,0.4
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,1,3,4,6,6,20,1,4,6,0,1,1,1,0,0,2,766,4,5,0.8
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,9,3,3,6,7,40,8,4,6,9,4,2,2,0,0,2,818,1,5,0.2
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,0,3,2,6,6,20,0,-1,0,0,1,1,1,0,0,2,179,2,2,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,9,3,3,6,2,20,99,9,6,0,1,2,2,0,0,2,180,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,1,3,5,6,6,20,3,4,6,0,1,1,2,0,0,2,191,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,4,2,1,6,1,30,1,4,6,0,1,1,2,0,0,2,38,1,1,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,0,3,7,6,6,20,0,-1,0,0,1,1,1,0,0,2,1111,16,17,0.941176471
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,1,3,6,6,6,20,3,4,6,0,5,1,1,0,0,2,70,2,2,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,9,3,3,6,1,30,3,4,6,9,7,2,2,0,9,2,89,2,2,1
0,0,4396,0,626,0,1628528,0,8,0,4072,770,0,0,0,0,0,0,0.002490234,0.153732809,0.002683105,9,3,2,6,1,20,2,9,6,0,1,1,1,0,0,2,228,2,3,0.666666667
0,0,4388,0,6868,0,1615634,0,6,0,4094,7410,0,0,0,0,0,0,0.002502441,1.677576942,0.002678223,4,3,1,4,1,30,1,4,3,0,4,1,1,0,0,2,28,1,1,1
0,0,4388,0,6868,0,1615634,0,6,0,4094,7410,0,0,0,0,0,0,0.002502441,1.677576942,0.002678223,8,3,2,3,6,30,3,4,6,0,1,1,1,0,0,2,142,1,2,0.5
0,0,4388,0,6868,0,1615634,0,6,0,4094,7410,0,0,0,0,0,0,0.002502441,1.677576942,0.002678223,6,3,6,3,3,30,3,2,3,4,1,1,1,0,0,2,66,2,6,0.333333333
0,0,4388,0,6868,0,1615634,0,6,0,4094,7410,0,0,0,0,0,0,0.002502441,1.677576942,0.002678223,8,3,6,4,6,20,3,4,6,0,4,1,1,0,0,2,134,1,2,0.5
0,0,4388,0,6868,0,1615634,0,6,0,4094,7410,0,0,0,0,0,0,0.002502441,1.677576942,0.002678223,1,3,5,3,6,20,3,4,6,9,1,2,2,0,0,2,134,1,2,0.5
0,92094,1679,0,318537,0,133057,3778,1031440,3339,4136,0,189,21280,14623,13920,328,0,0.63206543,82.16078337,0.00102478,1,3,4,5,6,30,8,4,6,0,4,1,1,0,0,2,192,1,1,1
0,0,127,0,638454,309,180431,728,805621,0,4149,0,0,1370,0,7093,118,0,0.494244385,154.2116173,0.000266113,0,3,4,3,6,30,0,-1,-1,0,1,1,1,0,0,2,868,2,18,0.111111111
0,218294,1953,29,536952,99,601743,5603,223658,21100,4182,0,0,2343,864,21236,344,0,0.1390625,128.956241,0.001252441,8,2,1,3,1,30,1,2,5,0,1,8,1,0,0,2,39,2,4,0.5
0,6835,0,0,331390,0,32464,2816,1254461,0,4401,0,0,5086,98,804,45,0,0.768348389,76.45444217,0,0,2,1,4,6,20,0,-1,-1,0,1,1,2,0,0,2,311,3,4,0.75
0,48345,388,594,395585,0,69318,953,900315,27762,4576,0,3416,134073,31185,19563,2327,0,0.552301636,115.7469406,0.000236816,0,3,6,3,6,30,0,-1,-1,9,1,1,1,0,0,2,180,1,2,0.5
0,4662,360,0,586812,1027,382885,3944,622290,18581,4603,0,0,7056,0,5635,545,0,0.382625122,129.0175972,0.000846558,0,2,4,3,3,40,0,-1,0,0,1,1,1,0,0,2,832,1,5,0.2
246,25749,865,24,636428,28,507295,5724,388305,3750,4616,241,3,61425,300,3008,393,0,0.239819946,151.1813258,0.000545044,8,2,3,3,6,30,3,4,6,0,1,1,1,0,0,2,151,2,7,0.285714286
0,0,4496,0,113896,0,4036336,0,26390,0,4794,8392,0,0,0,0,0,0,0.019033203,23.75803087,0.002744141,3,2,4,4,6,30,2,4,4,1,1,1,2,0,0,2,112,2,8,0.25
0,0,4496,0,113896,0,4036336,0,26390,0,4794,8392,0,0,0,0,0,0,0.019033203,23.75803087,0.002744141,0,3,1,3,3,20,0,-1,-1,9,4,1,1,0,0,2,176,2,5,0.4
0,0,4496,0,113896,0,4036336,0,26390,0,4794,8392,0,0,0,0,0,0,0.019033203,23.75803087,0.002744141,1,3,1,5,6,30,3,4,6,9,4,1,1,0,0,2,173,3,9,0.333333333
0,0,4496,0,113896,0,4036336,0,26390,0,4794,8392,0,0,0,0,0,0,0.019033203,23.75803087,0.002744141,9,3,4,3,6,20,8,4,6,8,4,1,2,0,0,2,137,1,5,0.2
0,0,4496,0,113896,0,4036336,0,26390,0,4794,8392,0,0,0,0,0,0,0.019033203,23.75803087,0.002744141,1,3,6,3,6,30,3,4,6,0,1,1,1,0,0,2,292,7,13,0.538461538
0,0,4496,0,113896,0,4036336,0,26390,0,4794,8392,0,0,0,0,0,0,0.019033203,23.75803087,0.002744141,9,3,2,3,3,30,99,9,6,9,1,1,2,0,0,2,44,1,3,0.333333333
0,0,4496,0,113896,0,4036336,0,26390,0,4794,8392,0,0,0,0,0,0,0.019033203,23.75803087,0.002744141,4,2,2,5,1,30,1,4,6,0,4,2,2,0,0,2,149,1,3,0.333333333
0,6579,5065,2,608853,111,619198,6325,276441,63,4866,0,46,26971,26,83762,92,0,0.171696167,130.6666667,0.00315918,8,3,4,6,6,30,6,2,3,5,1,1,1,0,0,2,138,1,1,1
0,222,788,675,656710,238,263218,4763,577663,67780,4874,0,561,37583,4,22431,890,0,0.355552368,142.4482971,0.000626221,0,3,6,3,3,30,0,-1,0,9,7,2,2,0,0,2,157,1,9,0.111111111
0,100371,2957,41,633584,0,643835,7659,199428,2154,4999,0,279,40140,730,2115,108,0,0.124772339,134.7717544,0.00180481,1,2,1,3,7,40,3,4,6,0,1,1,1,0,0,2,1148,7,13,0.538461538
0,240741,800,0,0,0,760302,0,625290,171,5011,0,0,0,5489,0,596,0,0.3847052,0,0.000488281,1,3,1,6,6,30,3,4,6,0,1,1,1,0,0,2,733,11,11,1
0,249725,857,436,502967,0,649194,6582,190859,3560,5052,18980,2,6016,61,2593,1516,0,0.119574585,100.7488124,0.000523071,1,2,7,3,1,30,1,4,3,0,1,1,1,0,0,2,32,1,1,1
0,214613,0,4,368081,0,687469,1850,279233,10205,5120,0,0,70351,185,990,299,0,0.173555298,85.63125,0,0,2,1,6,6,20,0,-1,0,0,1,1,2,0,0,2,1582,8,8,1
0,280622,659,0,450849,0,541105,6206,330242,0,5130,0,0,1726,16,21784,61,0,0.204694824,88.22124756,0.000402222,8,3,6,3,1,30,1,4,5,0,1,8,1,0,0,2,54,1,1,1
0,12368,1186,1,598644,363,461949,2679,506919,3201,5151,115,1,8618,0,36723,430,52,0.312542725,117.8920598,0.000945435,1,3,5,3,2,30,5,4,6,0,1,2,2,0,0,2,134,3,3,1
220,15974,292,15,495869,51,236007,201,686583,55242,5337,0,1075,124290,1361,15329,554,0,0.422314453,116.1999251,0.000209351,9,3,3,6,6,30,99,9,6,8,1,1,1,0,0,2,881,22,23,0.956521739
374,10360,62947,13681,603105,0,0,113625,103,548988,5343,95382,0,0,0,156167,14307,14018,0.003323975,112.8775969,0.0384198,1,3,5,5,6,30,3,4,6,0,4,1,1,0,0,2,30,1,1,1
0,9896,6052,2931,611747,0,176577,3207,794913,1496,5529,0,635,21346,27,2745,1299,0,0.488551025,114.5040695,0.003693848,0,3,1,6,6,30,0,-1,-1,0,1,1,1,0,0,2,256,3,3,1
0,5626,629,0,503483,0,320771,4263,711361,0,5578,11734,0,63819,90,9042,2004,0,0.437584839,101.7034779,0.000383911,8,3,6,3,1,30,1,4,3,0,4,1,2,0,0,2,50,2,3,0.666666667
0,85891,70,194,569251,0,0,7235,852305,52352,5586,0,0,53894,7861,2555,1206,0,0.523615112,111.5547798,4.27246E-05,0,3,1,5,6,30,0,-1,-1,0,4,1,1,0,0,2,525,11,24,0.458333333
40,386510,266,6,402825,0,709206,0,133098,20,5698,0,7,591,0,47,86,0,0.084714355,70.7995788,0.000162354,0,2,7,6,6,20,0,-1,0,0,1,1,1,0,0,2,918,12,13,0.923076923
0,313085,0,668,435311,0,525395,864,323274,18387,5768,0,1922,9760,1228,2211,527,0,0.200831299,77.16210125,0,9,3,3,6,6,20,3,4,6,0,7,1,2,0,0,2,371,5,6,0.833333333
482,46872,3713,304,614731,0,571292,10127,323349,4102,5770,3155,0,28834,0,12750,4045,8874,0.200878296,111.5363951,0.002266235,9,3,4,3,1,30,1,9,3,0,1,1,1,0,0,2,750,3,4,0.75
0,2445,205,0,399077,0,6518,213,1223260,0,5957,0,0,0,0,720,5,0,0.750254517,66.99294947,0.000125122,9,3,7,4,1,30,2,4,6,9,1,1,1,0,0,2,562,2,9,0.222222222
1237,65404,4262,0,603865,0,366812,3841,549033,8464,5968,649,1586,216,0,26913,150,0,0.338745728,101.2200067,0.002601318,8,3,4,3,1,50,1,4,3,0,4,1,1,0,0,2,37,1,2,0.5
0,407693,850,118,364671,0,566044,602,286400,1180,6170,0,712,2807,27,1081,45,0,0.178570557,59.55883306,0.000518799,9,2,1,6,9,20,99,4,6,0,1,1,1,9,9,2,34,1,1,1
0,58794,0,1501,506937,0,19837,10,921198,15108,6280,0,161,1879,2902,97392,6391,10,0.566087646,81.02165605,0,0,3,3,6,6,20,0,-1,-1,0,1,1,1,0,0,2,666,4,5,0.8
10,7022,619,0,638472,0,338663,2444,618616,0,6307,91,47,15641,50,9396,1022,0,0.381422729,103.7122245,0.000377808,8,2,3,3,1,20,1,4,5,0,1,1,1,0,0,2,50,2,3,0.666666667
6,8805,83,0,509914,33,475558,2721,592159,480,6379,2166,0,2207,1076,36306,507,0,0.365318604,80.28233265,7.08008E-05,4,3,1,3,1,30,1,2,3,0,1,1,1,0,9,2,45,1,3,0.333333333
0,22539,176,26,601225,333,608004,3828,335506,24917,6469,964,0,11825,11756,10374,449,9,0.208724976,94.76735199,0.000310669,6,2,7,6,6,30,8,4,6,0,1,1,1,0,0,2,188,1,1,1
141,12528,133,1,507656,0,235792,92,708073,54257,6482,0,649,97309,606,13847,834,0,0.436129761,93.32999074,8.11768E-05,0,3,7,6,6,30,0,-1,-1,0,1,1,1,0,0,2,881,22,23,0.956521739
0,393041,21,5,397798,0,719481,0,120533,594,6485,0,0,253,0,141,48,0,0.077525635,61.38026214,1.28174E-05,0,3,3,6,6,20,0,-1,0,0,1,1,1,0,0,2,918,12,13,0.923076923
0,15352,1186,0,555103,1174,573825,5314,396417,17678,6528,4424,0,31175,486,25653,4085,0,0.24593811,89.80974265,0.00144043,9,3,4,4,6,20,6,2,6,5,1,1,1,0,0,2,411,1,9,0.111111111
0,900,366,1077,508773,0,149019,5196,932942,675,6539,221,1202,26309,36,3488,1657,0,0.573413696,81.8293317,0.000223389,0,3,1,3,6,30,0,-1,-1,8,1,1,1,0,2,2,204,1,6,0.166666667
0,105386,5080,3829,581619,89,639677,17979,216480,9647,6565,799,0,28529,12879,9436,406,0,0.136135864,92.9395278,0.003154907,3,3,6,3,1,30,1,4,4,0,1,1,2,0,0,2,92,3,8,0.375
0,127870,3040,21,596614,19,502754,5140,348661,15213,6599,228,0,14532,11068,5911,730,0,0.216833496,92.6119109,0.001867065,9,3,7,3,1,20,1,4,4,1,1,1,1,0,0,2,39,1,1,1
0,102815,610,0,544190,156,225251,3603,750993,848,6639,0,0,129,147,1989,1030,0,0.462421875,81.98810062,0.000467529,0,3,6,3,3,40,0,-1,-1,0,4,8,1,0,0,2,113,1,1,1
109,132873,485,0,577772,93,129938,6327,736121,0,6640,132,580,30578,122,8910,550,7170,0.453345337,91.6189759,0.000352783,1,2,4,3,6,30,3,4,6,0,1,1,1,0,0,2,80,1,2,0.5
0,0,0,0,373220,0,3867,11,1243850,785,6715,0,0,8844,122,908,78,0,0.763284302,56.89709605,0,9,3,1,6,9,20,3,4,6,9,1,1,1,0,0,2,421,1,1,1
0,48768,597,27,288533,0,374216,602,917076,103,6853,0,0,4,0,307,1314,0,0.563921509,42.10375018,0.00036438,1,3,7,6,6,60,3,4,6,0,1,1,1,0,0,2,185,1,1,1
168,57349,1787,0,573656,1737,119576,4891,793615,0,6871,228,653,54643,195,22032,999,0,0.488577881,91.44214816,0.002150879,1,3,5,3,6,20,3,4,4,0,1,1,1,0,0,2,132,2,4,0.5
2388,54571,367,0,660238,16,252778,255,632009,1448,6881,0,3195,541,179,17691,5843,0,0.38994751,96.02950153,0.000233765,0,3,3,6,6,20,0,-1,-1,0,1,1,1,0,0,2,94,4,8,0.5
0,3426,5452,170,592068,2863,570715,16379,286615,18734,6988,25136,0,93054,1028,15264,293,215,0.17920105,98.04264453,0.005075073,9,3,2,3,3,30,6,2,4,5,1,1,1,0,0,2,86,1,5,0.2
0,268800,303,3518,497529,0,619669,4864,222112,4542,7006,0,466,8354,88,479,624,46,0.139842529,72.20710819,0.000184937,3,2,7,6,6,20,9,4,6,0,1,4,2,3,2,2,918,12,13,0.923076923
0,227167,1069,14,527407,0,323573,2057,534997,6828,7028,0,0,4865,466,2135,794,0,0.330825806,75.73591349,0.000652466,9,3,4,6,9,20,99,9,6,9,1,9,9,9,9,2,1582,8,8,1
2032,36750,4998,0,574932,0,281720,7859,647358,17235,7228,30890,15,671,305,25168,1239,0,0.399527588,79.63516879,0.003050537,9,3,6,5,1,30,1,4,3,8,1,1,2,0,0,2,12,1,1,1
0,412421,100,204,282756,0,256536,0,676862,8,7275,0,79,0,679,527,953,0,0.417564087,38.86680412,6.10352E-05,0,2,1,6,6,20,0,-1,0,0,1,4,1,0,0,2,1582,8,8,1
0,154763,2192,0,601761,0,582495,8623,263869,3595,7396,0,0,10053,2226,1302,125,0,0.165567017,82.72228231,0.001337891,3,3,4,3,1,50,1,4,3,0,4,2,2,0,0,2,33,1,1,1
0,1174,743,18,552519,0,347444,4140,581290,0,7485,0,139,61362,0,33891,953,47215,0.359359741,82.01482966,0.000453491,9,3,5,3,6,30,3,4,6,5,1,1,1,9,0,2,250,1,1,1
9605,1588,271,0,431343,0,3065,1980,1176442,2358,7499,0,0,400,0,3103,746,0,0.722620239,57.57340979,0.000165405,8,2,3,5,7,40,3,4,5,0,1,1,1,0,0,2,433,1,2,0.5
0,453178,84,2,344997,0,454729,308,362959,168,7823,0,286,8040,2448,1880,36,1462,0.226307373,45.12808386,5.12695E-05,8,3,2,6,3,20,9,1,6,0,6,9,1,0,0,2,918,12,13,0.923076923
0,215099,964,0,513710,46,324811,2328,556050,9375,7951,1,0,6621,35,1365,44,0,0.344238892,65.44220853,0.000616455,8,3,2,3,1,30,1,4,3,9,1,1,1,9,9,2,35,2,2,1
0,184449,1497,0,544319,0,539482,2962,326731,1889,7958,0,0,15413,3444,8935,1321,0,0.204277954,70.33576275,0.000913696,8,3,2,6,1,20,1,4,6,0,1,1,2,0,0,2,85,3,4,0.75
4,69,8457,16,591884,314,261756,11143,604420,20139,8088,137,0,99806,14727,15505,1935,0,0.373845215,85.52052423,0.005353394,9,3,6,3,6,30,6,2,3,5,1,4,1,0,0,2,126,3,3,1
0,227,0,0,610235,0,196227,1101,820855,0,8151,0,0,0,0,1604,0,0,0.505985107,74.86627408,0,0,2,3,3,6,30,0,-1,-1,5,1,2,2,9,0,2,983,6,20,0.3
22,2193,536,2200,675311,1683,374039,5633,460109,1560,8156,0,2827,32228,9658,23587,36318,2340,0.285806274,86.75073565,0.00135437,1,3,3,5,6,30,3,2,6,5,1,1,1,0,0,2,133,1,4,0.25
0,22,4333,151,572710,561,243081,10582,615299,31302,8249,0,879,101726,16781,29929,2795,0,0.380583496,81.75972845,0.002987061,8,3,2,5,6,30,6,2,3,4,1,1,1,1,0,2,80,5,8,0.625
147,55547,12614,156,616286,0,212420,9560,676638,904,8303,0,1,21478,2635,20511,1200,0,0.41805481,76.81127303,0.007698975,4,3,3,3,1,20,1,4,3,4,1,1,2,0,0,2,76,2,2,1
0,92650,6246,0,505082,0,352885,11239,571499,850,8314,0,0,74849,5021,9643,51,71,0.353889771,69.75354823,0.003812256,4,3,7,3,1,30,2,4,6,0,1,1,2,0,0,2,158,1,4,0.25
252,108716,427,0,555661,205,250979,1365,622538,53078,8344,356,3779,9752,5300,15552,257,1839,0.385059814,67.76282359,0.000385742,0,3,4,3,6,30,0,-1,-1,0,1,1,1,9,0,2,210,4,8,0.5
0,5966,256,0,453229,0,270595,751,839136,45321,8358,0,0,923,13660,107,98,0,0.517269287,54.33740129,0.00015625,9,3,1,6,6,30,99,9,6,9,1,1,1,0,0,2,130,1,1,1
0,43568,1064,0,650773,0,700305,12434,173349,1282,8390,0,0,611,1054,45342,129,99,0.110924683,77.63814064,0.000649414,1,3,2,4,9,30,3,4,6,9,7,9,9,9,9,2,86,1,1,1
0,36185,4231,491,648212,894,226190,6958,626833,293,8563,2034,1145,47301,1209,25479,2001,381,0.387814941,81.22305267,0.003128052,1,3,6,3,6,30,3,4,6,4,1,1,1,0,0,2,119,1,1,1
0,28458,3983,0,618844,0,191396,2393,744128,552,8576,0,0,20609,2323,8724,8414,0,0.459414063,74.56308302,0.00243103,9,3,7,6,7,20,5,4,6,9,1,1,1,0,0,2,71,1,1,1
27,236020,4075,237,483797,8,595769,7700,259490,15890,8607,0,1987,9404,1388,11645,1466,890,0.163633423,57.30231207,0.002492065,4,3,1,6,1,20,1,4,6,8,1,1,1,0,0,2,733,11,11,1
0,6862,509,0,362634,0,140094,1667,1112228,0,8628,0,0,0,0,5618,160,0,0.684116211,42.02990264,0.000310669,9,3,2,5,6,30,99,9,6,0,1,1,1,0,0,2,1420,1,9,0.111111111
8896,61173,7272,5,543447,1925,692720,19382,115969,22340,8704,5625,218,121635,571,26487,880,632,0.07609436,76.41107537,0.005613403,9,3,6,3,1,30,1,4,3,9,1,1,1,0,0,2,42,1,2,0.5
0,78513,23112,0,580384,0,572593,3899,316445,4423,8905,0,0,3790,44791,1510,35,0,0.198577881,65.60067378,0.014106445,6,2,3,3,6,30,1,4,3,0,1,1,1,0,0,2,26,1,1,1
0,42655,358,0,590014,49,496765,6269,412937,64862,8941,850,0,6102,3929,4472,197,0,0.257493896,66.67218432,0.000248413,0,2,5,3,6,40,0,-1,0,0,1,5,2,0,0,2,593,2,19,0.105263158
0,200087,12,0,300312,0,392718,0,735632,0,9180,0,0,0,0,208,251,0,0.454597168,32.71372549,7.32422E-06,0,3,7,6,6,40,0,-1,0,0,1,1,1,0,0,2,821,2,2,1
0,25523,216,0,443629,0,431991,11940,634277,29296,9210,0,126,44781,6361,860,190,0,0.392753296,53.03040174,0.000131836,0,3,7,3,6,40,0,-1,0,0,4,1,1,0,0,2,775,1,3,0.333333333
0,233,3402,0,598119,0,13387,4257,993410,6440,9210,0,0,6211,321,3396,14,0,0.611950684,65.61672096,0.002076416,9,3,2,4,6,30,3,4,4,9,1,2,2,0,0,2,58,1,1,1
0,137761,2820,0,530485,37,312361,4667,579789,339,9643,2831,0,44708,637,6667,518,5137,0.359760742,59.64876076,0.001743774,4,2,4,3,1,30,1,4,3,0,1,1,1,0,0,2,49,2,3,0.666666667
0,110496,7200,0,544982,0,652196,12784,261776,1643,9753,2,0,34667,738,2029,134,0,0.165728149,59.43289244,0.004394531,9,3,5,6,1,30,1,4,6,0,1,1,1,0,0,2,20,1,1,1
146,123179,4553,0,572020,0,545869,10162,302285,560,9985,0,1362,50075,2151,14262,1439,352,0.190594482,62.30295443,0.002778931,9,3,6,4,1,20,1,4,4,1,4,8,1,0,0,2,44,2,3,0.666666667
14,7377,4858,0,678918,14,400462,9435,454901,1917,10051,0,1017,12959,5172,15216,1694,34395,0.28378418,68.83663317,0.002973633,4,3,2,3,1,30,1,4,3,0,1,1,2,0,0,2,75,1,3,0.333333333
0,84359,6649,2,470062,0,401366,3721,602227,283,10069,0,844,43217,0,14801,280,520,0.37371582,50.97616447,0.004058228,9,3,3,3,1,30,1,9,5,8,1,8,1,0,0,2,25,1,2,0.5
82,581,1296,1,577220,18,95997,2344,842202,17894,10250,0,185,70481,11139,6854,1856,0,0.52029541,63.19034146,0.000802002,1,2,4,6,6,20,3,4,6,0,1,1,2,0,0,2,106,6,7,0.857142857
0,121725,2041,177,534952,0,209997,9301,675989,5915,10377,344,0,43695,4784,17033,2070,0,0.418924561,55.76245543,0.001245728,9,2,4,3,6,30,9,4,6,5,1,1,2,0,0,2,29,3,3,1
1010,33582,4694,0,624780,607,630329,17720,204097,8686,10717,2528,1114,71523,717,9092,624,16580,0.131112061,64.97182047,0.003235474,9,3,2,3,9,30,3,9,3,9,4,9,9,9,9,2,32,1,2,0.5
154,490,899,855,583616,0,113219,1492,816284,17731,10766,0,211,74750,9888,5656,2389,0,0.50479126,61.15233141,0.000548706,1,2,2,6,6,20,9,4,6,0,1,1,1,0,0,2,106,6,7,0.857142857
0,187782,1905,751,545616,0,440606,3011,416497,192,10817,0,0,10663,13366,7185,9,0,0.260811768,51.42636591,0.00116272,1,2,2,5,2,20,3,4,6,0,1,1,1,0,0,2,20,1,1,1
100,59958,80,0,151637,0,5656,35,1394758,0,10834,0,0,1056,5129,8506,651,0,0.857905273,14.09387115,4.88281E-05,9,3,1,6,9,30,99,9,6,9,1,1,9,9,9,2,426,4,5,0.8
0,18812,389,0,577092,78,330143,1137,670715,1762,10959,0,0,21823,3982,355,1153,0,0.416060791,54.65051556,0.000285034,0,2,3,6,6,30,0,-1,-1,0,4,1,1,0,0,2,164,4,4,1
0,40,23,0,349550,0,0,65,1275877,613,11032,0,0,818,269,37,76,0,0.785466919,31.75924583,1.40381E-05,9,3,2,3,6,30,3,9,6,1,1,1,1,0,0,2,220,5,13,0.384615385
10,908,357,0,426975,1,6420,5400,1181263,3060,11117,3,3,2536,27,301,19,0,0.727770996,38.63551318,0.000218506,3,3,7,4,1,30,2,4,6,8,1,1,1,0,0,2,153,2,3,0.666666667
0,0,3894,0,1165566,0,0,0,362044,44,11206,0,0,0,0,70840,0,24806,0.227813721,104.0126718,0.002376709,0,3,7,3,6,20,0,-1,-1,0,4,1,1,0,0,2,1179,2,28,0.071428571
0,51813,1813,0,536903,485,264078,7202,657907,8744,11242,0,116,79965,6559,11251,322,0,0.408416138,54.87173101,0.001402588,9,3,7,3,3,40,3,9,6,9,1,1,1,0,0,2,169,1,3,0.333333333
0,157555,274,0,471235,0,217071,1838,715314,2273,11260,0,56,18455,41041,1957,71,0,0.443465576,43.48934281,0.000167236,0,2,6,3,6,40,0,-1,0,0,1,1,1,0,0,2,564,2,5,0.4
204,39523,996,0,461570,46,262949,14191,575842,21802,11310,0,1733,107647,134005,2875,3707,0,0.358369141,50.32864721,0.000635986,8,3,2,3,1,30,1,4,5,0,4,1,1,1,0,2,219,1,6,0.166666667
0,6672,45,0,510501,0,6,3212,893666,7579,11342,0,0,150299,43883,10848,347,0,0.552373047,58.26132957,2.74658E-05,0,3,2,3,6,30,0,-1,-1,0,1,1,1,0,0,2,64,3,4,0.75
0,388929,136,0,325682,0,566046,0,343716,547,11379,0,0,0,0,813,1152,0,0.216732788,28.62131998,8.30078E-05,0,3,7,6,6,20,0,-1,0,0,1,1,1,0,0,2,961,10,10,1
